Host Id,Host Name,Id,Last Review,Name,Neighbourhood,Neighbourhood Group,Reviews Per Month,Room Type,Availability 365,Calculated Host Listings Count,Latitude,Longitude,Minimum Nights,Number Of Reviews,Price,Reviews_Per-Month_Final
80885460,Amy,24327546,6/16/2019,Cozy & warm private studio apartment in Astoria,Ditmars Steinway,Queens,0.42,Entire home/apt,0,1,40.77467,-73.9094,2,6,100,0.42
183548336,Aureo,24327950,6/3/2019,Pleasant Residence,East Harlem,Manhattan,0.94,Entire home/apt,74,1,40.7977,-73.93493,3,13,250,0.94
183568797,Allison,24330532,6/14/2019,Private Loft Apartment,Long Island City,Queens,2.43,Entire home/apt,308,1,40.75354,-73.95113,3,36,200,2.43
62803,Eugenia,24332080,3/30/2019,Huge Bright Bedroom in Brooklyn Townhouse,Crown Heights,Brooklyn,0.65,Private room,225,2,40.67004,-73.92207,6,6,54,0.65
183599440,Sam,24334075,8/31/2018,Huge Room in a huge Apartment,Williamsburg,Brooklyn,0.1,Private room,157,1,40.7193,-73.95863,4,1,65,0.1
17577495,Ramiro & Jeff,24334422,5/19/2019,"ROOM with a VIEW! 
LOCATION LOCATION!",Hell's Kitchen,Manhattan,1.11,Private room,89,3,40.76169,-73.98839,3,16,120,1.11
3220590,Nova,24334634,,River and Park Views from Balcony,Morningside Heights,Manhattan,,Entire home/apt,0,1,40.80798,-73.96585,7,0,95,0
183610844,Helen,24335248,7/3/2019,sweetheart studio,Fresh Meadows,Queens,0.42,Private room,51,1,40.72688,-73.79198,2,6,50,0.42
183617557,Christine,24336051,1/22/2019,"UWS Gem by Lincoln Center, Julliard & Central Park",Upper West Side,Manhattan,1.96,Entire home/apt,6,1,40.77598,-73.98917,3,29,299,1.96
183633639,Nydia,24337254,6/22/2019,COZY THREE BEDROOM APT NEAR JFK AIRPORT,Richmond Hill,Queens,1.88,Entire home/apt,347,1,40.69004,-73.83368,1,28,138,1.88
174492861,Siri,24339196,6/23/2019,••Cozy Em’s place••,Jackson Heights,Queens,2.87,Private room,33,2,40.74939,-73.88155,2,43,42,2.87
183699341,Ray,24345718,5/21/2018,Heart Of New York City,Hell's Kitchen,Manhattan,0.41,Private room,365,1,40.75781,-73.99751,1,6,175,0.41
4891915,Yohana,24347151,7/6/2019,Good Vibes private room,Bedford-Stuyvesant,Brooklyn,2.44,Private room,69,1,40.6947,-73.94319,3,36,85,2.44
176427055,Adam,24348078,7/7/2019,Large and bright room 15 min away from Manhattan,Astoria,Queens,6.77,Private room,348,1,40.76649,-73.92643,1,102,74,6.77
96694697,Glory,24348514,3/1/2019,For All Classical Lover's 2,Sheepshead Bay,Brooklyn,0.77,Private room,156,2,40.60759,-73.96023,2,11,65,0.77
29799151,Olivia,24349922,10/25/2018,Private Bedroom in Sunny Bushwick Apartment,Bushwick,Brooklyn,0.36,Private room,0,2,40.70324,-73.91353,4,5,47,0.36
127532142,Meghan,24351450,5/6/2019,"Eclectic 1BR in Brooklyn, Steps to nightlife!",Bushwick,Brooklyn,2.47,Private room,7,1,40.70473,-73.92069,3,33,85,2.47
87585422,Dan,24351719,5/18/2019,LES 2 BR Penthouse New Construction,Lower East Side,Manhattan,0.64,Entire home/apt,164,1,40.72081,-73.98461,4,8,975,0.64
183751102,Rose,24352862,6/9/2019,Brooklyn Museum of Art 2 Bedroom Gem!,Crown Heights,Brooklyn,0.56,Entire home/apt,353,1,40.67102,-73.96172,4,8,130,0.56
182989977,Sasha,24352967,1/2/2019,"Bed n Bath, 4 mins to 2,5,3,4 trains to Manhattan",East Flatbush,Brooklyn,0.3,Private room,365,5,40.65435,-73.93785,3,3,70,0.3
55503144,José,24355118,,"Nice, clean, spacious room in Manhattan",East Harlem,Manhattan,,Private room,0,1,40.79645,-73.94803,15,0,70,0
183388833,Welecia,24355153,3/24/2019,Rockaway Beach Escape - Beach/City Views,Rockaway Beach,Queens,2.37,Entire home/apt,205,1,40.58898,-73.80576,2,34,179,2.37
43037915,Edward,24355169,,HUGE Modern Room/office/studio w Private Entrance,Crown Heights,Brooklyn,,Private room,0,1,40.66371,-73.95698,2,0,300,0
138607228,Edward,24356390,8/26/2018,Bright Modern clean convenient Brooklyn Location,Bushwick,Brooklyn,1.15,Entire home/apt,0,3,40.69432,-73.90658,2,17,150,1.15
138607228,Edward,24356663,4/14/2019,Modern Clean beautiful 15min to center of NYC,Bushwick,Brooklyn,3.45,Entire home/apt,0,3,40.6941,-73.90756,2,51,99,3.45
6517654,Erin,24356861,5/29/2019,COZY & BEAUTIFUL 1bdrm in Upper NYC,Washington Heights,Manhattan,0.42,Entire home/apt,0,1,40.8385,-73.94288,3,6,125,0.42
10711933,Nodar,24357412,5/24/2019,Cozy 1bdr in the heart of Upper East Side,Upper East Side,Manhattan,0.21,Entire home/apt,0,1,40.77021,-73.95173,3,3,170,0.21
19940836,Justin,24357562,1/29/2019,Cozy Apartment- Lower East Side near F/M/J/Z  :),Lower East Side,Manhattan,1.41,Private room,2,1,40.71848,-73.98439,1,21,89,1.41
30075148,Yating,24358122,4/27/2018,Brooklyn apartment living room for rent,Williamsburg,Brooklyn,0.07,Private room,0,1,40.70695,-73.94524,7,1,50,0.07
106837455,Lisa,24358619,,UWS Studio  - Great Neighborhood!,Upper West Side,Manhattan,,Entire home/apt,0,8,40.78489,-73.982,90,0,90,0
56202220,Guille,24359329,6/18/2019,Gorgeous Room in Wburg!,Williamsburg,Brooklyn,1,Private room,20,1,40.71196,-73.95424,3,1,80,1
150629197,Lana,24360039,5/18/2019,Lovely Cozy Studio Upper East Side Manhattan,Upper East Side,Manhattan,1.18,Entire home/apt,95,2,40.77634,-73.94713,14,17,168,1.18
183833039,Miguel,24360112,,Comfortable bedroom in Railroad style apartment,Bushwick,Brooklyn,,Private room,341,1,40.69987,-73.91404,1,0,100,0
150629197,Lana,24360537,4/13/2018,Lovely cozy studio in Upper East Side,Upper East Side,Manhattan,0.07,Entire home/apt,0,2,40.77759,-73.94688,3,1,118,0.07
183707967,Dionyssios,24366289,6/21/2019,Art apartment,Washington Heights,Manhattan,1.96,Entire home/apt,127,4,40.85329,-73.9291,2,29,150,1.96
183886601,Lee,24366897,3/3/2019,Modern & Stylish 1 Bed Manhattan w/ Private Garden,Inwood,Manhattan,0.22,Entire home/apt,27,2,40.87001,-73.92418,30,3,120,0.22
3540748,Ron,24367113,12/9/2018,( Private Garden )  Where Hansel and Gretel live.,Upper East Side,Manhattan,0.28,Entire home/apt,354,1,40.78026,-73.954,2,4,175,0.28
3074904,Lauren & Chelsea,24367577,1/27/2019,Clinton Hill Dream House,Clinton Hill,Brooklyn,0.77,Entire home/apt,12,4,40.6844,-73.96221,2,10,190,0.77
178178426,Tiago,24369797,6/23/2019,"2BR APARTMENT IN THE CITY, NEXT TO CENTRAL PARK!",East Harlem,Manhattan,5.03,Entire home/apt,146,1,40.79208,-73.94642,1,73,195,5.03
2790890,Phil,24369857,7/7/2019,The corner house,Bedford-Stuyvesant,Brooklyn,4.62,Entire home/apt,219,3,40.69372,-73.9485,3,65,112,4.62
8961407,Jamie,24370001,7/1/2019,Stunning Rare Garden Family Home w/Loft! #10303,Harlem,Manhattan,3.21,Entire home/apt,302,3,40.80569,-73.94848,3,38,450,3.21
521594,Valeria,24370468,,July and August 2bdr beautiful apt Upper East Side,Upper East Side,Manhattan,,Private room,34,1,40.77905,-73.94754,15,0,200,0
8973065,Rachel,24370692,11/26/2018,Bright Room in Artist's Loft,Williamsburg,Brooklyn,0.35,Private room,0,1,40.70343,-73.93412,5,5,45,0.35
158969505,Karen,24372235,12/29/2018,Newly Renovated Cozy studio in lower east side #9,Lower East Side,Manhattan,0.24,Entire home/apt,310,9,40.72192,-73.9928,30,3,150,0.24
10197436,Chris,24372429,7/6/2019,"Spacious, Charming 2BR Apt in Trendy Bushwick",Bushwick,Brooklyn,4.8,Entire home/apt,140,1,40.68652,-73.91212,2,71,99,4.8
8409547,Courtney,24373602,3/8/2019,"Bright, Charming Greenpoint Home-Away-From-Home",Greenpoint,Brooklyn,0.2,Entire home/apt,2,1,40.73081,-73.95184,2,3,100,0.2
6024063,Bree,24373776,7/6/2019,Spacious bedroom in Washington Heights,Washington Heights,Manhattan,1,Private room,25,1,40.84821,-73.94153,2,1,50,1
183950956,Dante,24374428,6/24/2019,Quiet two BEDROOM APT in MANHATTAN UPPER EAST SIDE,Roosevelt Island,Manhattan,5.3,Entire home/apt,60,1,40.75916,-73.95124,1,76,220,5.3
33587458,Liron,24374487,6/24/2019,Lex place,Bedford-Stuyvesant,Brooklyn,0.53,Entire home/apt,0,1,40.69138,-73.92617,3,6,123,0.53
25741946,Ellie,24376295,12/31/2018,Studio Apartment in Bed Stuy!,Bedford-Stuyvesant,Brooklyn,0.19,Entire home/apt,0,1,40.68073,-73.92804,1,2,110,0.19
3436710,Kaptan,24376374,6/14/2019,Welcome to YURT -- cozy room in East Village,East Village,Manhattan,1.22,Private room,28,2,40.72433,-73.97688,1,18,120,1.22
21766565,Paula,24376945,6/19/2019,Harlem Studio,Harlem,Manhattan,1.97,Entire home/apt,200,1,40.82934,-73.94269,2,29,110,1.97
21410546,Hong Ngoc,24377683,6/10/2018,Sunny Bedroom at Union Square,Chelsea,Manhattan,0.27,Private room,0,1,40.737,-73.99407,2,4,85,0.27
183989835,Marcus,24378358,5/28/2019,NYC Time's Square Luxury Pent House Apartment,Midtown,Manhattan,1.62,Entire home/apt,278,1,40.76419,-73.97455,3,22,299,1.62
714531,Gabriel,24378513,6/24/2019,Sunny Spacious Private Bedroom in Brooklyn,Prospect-Lefferts Gardens,Brooklyn,1.81,Private room,73,1,40.65618,-73.95664,4,26,55,1.81
27923193,Elisabeth,24378806,11/3/2018,Cozy Brooklyn Witchy Apartment (Pet Friendly),Crown Heights,Brooklyn,0.61,Private room,0,1,40.67085,-73.92316,1,9,47,0.61
184000316,Ebony,24379279,8/28/2018,Spacious Room,East New York,Brooklyn,0.09,Private room,87,1,40.66972,-73.88393,1,1,55,0.09
184004979,Ken And Andy,24379887,6/19/2019,"SUITE- PRIVATE 1/2 BATH, 4 BEDS IN WILLIAMSBURG!!",Williamsburg,Brooklyn,3.93,Private room,282,2,40.70914,-73.961,3,59,130,3.93
73592174,Mark,24380012,12/24/2018,Cozy Brooklyn Apt (Near JFK/Manhattan/Times Sqr),Midwood,Brooklyn,0.29,Private room,84,1,40.61167,-73.95803,1,4,40,0.29
184009385,Artem,24380794,6/21/2019,Trendy Williamsburg! 1 block to subway (L).,Williamsburg,Brooklyn,3.27,Entire home/apt,53,2,40.71434,-73.94275,2,48,150,3.27
30523475,Michael Daae,24387380,5/7/2018,Spacious private room close to lots of cool spots,Williamsburg,Brooklyn,0.2,Private room,0,1,40.71008,-73.96175,5,3,70,0.2
184065290,Keren,24387440,12/12/2018,Midtown East Prime UN Location,Midtown,Manhattan,1.08,Entire home/apt,3,1,40.75418,-73.9664,30,16,180,1.08
151507961,Demi,24387826,4/29/2019,A Big Welcome from Lower East Side and Chinatown!,Chinatown,Manhattan,4.35,Private room,1,1,40.7139,-73.9912,2,60,90,4.35
2269233,Heather,24388099,8/12/2018,Grand Central Brand New 2-Bedroom Apartment (5R),Murray Hill,Manhattan,0.09,Entire home/apt,47,1,40.74922,-73.97744,30,1,120,0.09
20813915,Kimberly,24391756,7/8/2019,Sunny Apartment in Park Slope,South Slope,Brooklyn,5.97,Entire home/apt,212,1,40.66409,-73.9909,1,90,145,5.97
19847523,Mayra,24392320,,Christmas Week ONLY! Spacious Sunnyside 2 Bdrm Apt,Sunnyside,Queens,,Entire home/apt,0,1,40.74686,-73.91283,2,0,100,0
160356,Joseph,24392338,7/4/2019,Amazing East Village Xtra Large Studio Apartment!,East Village,Manhattan,7.55,Entire home/apt,201,4,40.72361,-73.9847,1,108,150,7.55
24405003,Bianca,24392461,10/16/2018,Master bedroom W/ Ensuite in centre of EVERYTHING,Chinatown,Manhattan,0.31,Private room,90,3,40.7138,-73.99371,3,4,125,0.31
110088704,Brandon,24392740,5/28/2019,"Large room 20min time square, fast WiFi, AC, Desk",Harlem,Manhattan,1.91,Private room,21,1,40.82244,-73.95262,1,28,60,1.91
55924743,Hannah,24392856,5/28/2018,Sunny Crown Heights Studio,Crown Heights,Brooklyn,0.2,Entire home/apt,0,1,40.67673,-73.9447,2,3,150,0.2
95108020,Maya,24393653,6/30/2019,SPECIOUS ONE BEDROOM IN THE HEART OF  CHELSEA,Chelsea,Manhattan,2.68,Private room,28,1,40.74549,-73.99114,4,37,190,2.68
184119295,Manhattan,24393933,1/5/2019,"LINCOLN CENTER, FORDHAM, JUILLIARD SCOOL",Upper West Side,Manhattan,0.16,Entire home/apt,289,1,40.77213,-73.98265,12,1,145,0.16
184130293,Sandia,24395202,3/5/2019,Large Manhattan Suite,Inwood,Manhattan,0.21,Private room,0,2,40.86408,-73.92257,30,3,50,0.21
6059987,Andrew,24395331,7/20/2018,"Comfortable king bedroom, office, and kids' room",Crown Heights,Brooklyn,0.17,Private room,0,1,40.67718,-73.95566,1,2,95,0.17
184004979,Ken And Andy,24397502,6/23/2019,SUNNY ROOM IN WILLIAMSBURG - 1 BLOCK TO METRO!!,Williamsburg,Brooklyn,4.54,Private room,337,2,40.7102,-73.96222,2,68,91,4.54
30927892,Emily,24397657,6/20/2019,Brooklyn Townhouse Apartment in Trendy Bushwick.,Bushwick,Brooklyn,2.8,Entire home/apt,38,1,40.68865,-73.9081,4,40,145,2.8
72423116,Isabelle,24397824,6/26/2019,Cozy private Bedroom in upper Manhattan!,Morningside Heights,Manhattan,1.36,Private room,31,1,40.80385,-73.96499,1,17,100,1.36
53163551,Amanda,24398061,6/16/2018,Cute and Cozy Bushwick BR,Bushwick,Brooklyn,0.28,Private room,0,1,40.70037,-73.91751,14,4,35,0.28
110907551,Maria,24398725,6/27/2019,Relaxing place for recharge energy,Midtown,Manhattan,5,Private room,156,2,40.74515,-73.9813,1,12,120,5
184204269,Donna,24402527,6/9/2019,Cozy Brooklyn Studio,East Flatbush,Brooklyn,2.46,Entire home/apt,229,1,40.63718,-73.94061,2,36,69,2.46
21663531,Dana,24403784,4/12/2019,Clean and comfy bedroom in the waste free home.,Ridgewood,Queens,0.4,Private room,293,2,40.70778,-73.90323,2,4,50,0.4
19259290,Minh,24405674,7/1/2019,"""San-Paraíso"" 80s curated Retro 3 Bedroom LES Pad",Lower East Side,Manhattan,6.96,Private room,70,1,40.71499,-73.98986,1,99,290,6.96
96694697,Glory,24405962,6/29/2019,For all classical lover's 4,Sheepshead Bay,Brooklyn,0.29,Private room,358,2,40.60791,-73.96012,2,4,50,0.29
408485,Justin,24408535,6/23/2019,Penthouse duplex on Bowery with huge terrace.,East Village,Manhattan,1,Entire home/apt,177,1,40.72709,-73.99074,2,1,545,1
184264303,Olie,24408644,7/7/2019,Spacious Apartment in Brooklyn,Flatlands,Brooklyn,2.02,Entire home/apt,265,1,40.62392,-73.93554,1,28,200,2.02
49405,Peter,24409066,,Enormous Duplex in Park Slope (2-3 month sublet),Park Slope,Brooklyn,,Entire home/apt,0,1,40.6757,-73.97473,60,0,180,0
91034542,Maureen,24412104,6/30/2019,Cozy feel at home studio,Kips Bay,Manhattan,2.87,Private room,2,1,40.74408,-73.97803,5,42,10,2.87
184233409,Lisa,24412681,5/30/2019,Cozy SI den with multiple and easy access to NYC,Port Richmond,Staten Island,0.96,Private room,283,1,40.63275,-74.13681,2,13,47,0.96
6451492,Tom,24412825,3/27/2019,Modern Super Clean Midtown Apt in the Heart of NYC,Upper East Side,Manhattan,3.72,Entire home/apt,0,1,40.76129,-73.9652,2,54,175,3.72
72872297,Zamira,24413589,7/1/2019,Peaceful place 10min. from Center of New York City,Long Island City,Queens,4.93,Private room,11,1,40.75558,-73.93643,2,67,75,4.93
156505456,John,24414462,6/3/2019,Clean,East New York,Brooklyn,1.05,Private room,365,13,40.66244,-73.88904,3,15,45,1.05
165898555,Honey,24420139,5/24/2018,401 east 60th,Upper East Side,Manhattan,0.07,Entire home/apt,364,7,40.75972,-73.96021,30,1,275,0.07
10534760,Lois,24421357,7/2/2019,Private Clean Room near Yankee Stadium.,Morrisania,Bronx,1.25,Private room,36,1,40.83139,-73.90166,2,18,23,1.25
409965,Juan Carlos,24424607,6/30/2019,"Next to Strawberry Fields, Central Park Manhattan",Upper West Side,Manhattan,0.76,Private room,219,1,40.77829,-73.97794,6,11,95,0.76
148272313,Steven,24424840,7/1/2019,◈Hidden Midtown Gem◈ Perfect 5-Star Stay!,Murray Hill,Manhattan,4.95,Entire home/apt,92,1,40.74519,-73.97676,2,65,199,4.95
16908803,Brittany,24426350,6/19/2018,Central Harlem Modern Oasis,Harlem,Manhattan,0.14,Entire home/apt,0,1,40.81448,-73.93714,6,2,130,0.14
165884816,Kelsey,24426631,1/2/2019,Gem Of A Hideout With  Private Deck/Garden,Williamsburg,Brooklyn,0.69,Entire home/apt,0,1,40.71975,-73.96136,2,10,161,0.69
120371644,Natasha,24428060,6/24/2019,Sweet Home Away From Home,Sheepshead Bay,Brooklyn,3.57,Private room,340,2,40.59143,-73.95548,2,52,65,3.57
184467900,Yumiko,24428782,7/5/2019,Quiet and Sunny room in the best part of Brooklyn,Greenpoint,Brooklyn,2.83,Private room,43,1,40.73276,-73.95304,3,39,60,2.83
22460686,Diane & Brice,24428965,6/3/2019,Modern & Spacious Apartment in Central Harlem,Harlem,Manhattan,2.3,Entire home/apt,192,1,40.81716,-73.94279,3,33,165,2.3
59156312,Viviana,24430382,6/22/2019,"HOTEL ROOM LIKE!!   WITH AFFORDABLE RATE!!  ""O""",Woodhaven,Queens,2.16,Private room,348,9,40.68614,-73.86682,3,31,69,2.16
111938058,James,24430667,6/23/2019,Spacious bedroom in Beautiful Prospect Lefferts,Prospect-Lefferts Gardens,Brooklyn,0.98,Private room,364,1,40.65926,-73.96252,3,14,100,0.98
179026754,Maria,24430682,6/30/2019,Bedroom Casa Alvarez,Williamsburg,Brooklyn,2,Private room,103,1,40.7118,-73.96344,2,23,89,2
20267412,Minami,24431205,8/17/2018,"A cozy private room, close to Columbia!",Morningside Heights,Manhattan,0.16,Private room,0,1,40.80868,-73.95801,4,2,55,0.16
32168079,Ivan,24431214,,две кровати в комнате,Sheepshead Bay,Brooklyn,,Shared room,84,3,40.58765,-73.94881,30,0,37,0
184496160,Edwin,24431407,,Beautiful large room in quiet  in Astoria,Astoria,Queens,,Private room,0,1,40.76031,-73.91702,7,0,80,0
103488282,Kaka,24432069,6/19/2019,"Private bathroom with balcony,15mins to Manhattan",Sunnyside,Queens,2.49,Private room,262,5,40.7467,-73.92076,1,34,80,2.49
43825074,Masud,24432539,6/15/2019,"Front Big Private Room # 2, size 13x17, 3 Windows",Cypress Hills,Brooklyn,0.43,Private room,356,3,40.68599,-73.87734,28,6,37,0.43
122498535,Gf,24432685,6/21/2019,New nice bedrooms in 2 bedroom apt. 1R,East Flatbush,Brooklyn,0.23,Private room,288,3,40.655,-73.92764,30,3,40,0.23
53781263,Oscar,24438437,1/2/2019,Private Bedroom NYC 10 mins to Williamsburg,Ridgewood,Queens,0.48,Private room,85,2,40.70197,-73.90377,1,7,60,0.48
53781263,Oscar,24438564,6/30/2019,Chic one Bedroom apartment NYC,Ridgewood,Queens,1.64,Entire home/apt,5,2,40.70142,-73.90515,1,22,90,1.64
22541573,Ken,24441860,11/5/2018,"East 12th street, Lux 1bd in Greenwich Village",East Village,Manhattan,0.12,Entire home/apt,357,87,40.73399,-73.99002,30,1,245,0.12
9949215,Jake,24441912,7/5/2019,"Private basement suite on Striver's Row, Harlem",Harlem,Manhattan,2.68,Entire home/apt,90,1,40.81667,-73.94225,5,39,175,2.68
24020292,Cristiano,24444586,6/3/2019,Speakeasy Inn Bushwick Three,Bushwick,Brooklyn,1.94,Private room,55,4,40.70064,-73.91828,1,27,50,1.94
89031106,Edyta,24445770,6/3/2019,Cozy Comfort in the Heart of Greenpoint Brooklyn,Greenpoint,Brooklyn,0.13,Entire home/apt,354,4,40.72198,-73.94911,30,2,210,0.13
59463190,Home Studios,24445876,4/21/2019,Shoot. Film. Sleep. Unique Loft Space in Brooklyn.,Bedford-Stuyvesant,Brooklyn,0.86,Entire home/apt,89,1,40.69268,-73.93848,1,12,350,0.86
76409499,Kelly,24448560,5/23/2018,Room in Hamilton Heights Apr 20-May 20 (flexible),Harlem,Manhattan,0.07,Private room,0,1,40.82502,-73.95155,7,1,45,0.07
184653310,Amit,24449621,6/14/2019,fifth ave,Midtown,Manhattan,0.98,Entire home/apt,85,1,40.75775,-73.97956,7,14,300,0.98
107802009,Luis,24451302,7/29/2018,Light-filled apartment in heart of Crown Heights,Crown Heights,Brooklyn,0.45,Entire home/apt,0,2,40.6752,-73.95231,3,6,155,0.45
212420,Armine,24452770,1/2/2019,Cozy Brooklyn Studio with lots of light,Boerum Hill,Brooklyn,0.21,Entire home/apt,0,1,40.68944,-73.98904,3,3,125,0.21
184694715,Ulker,24453838,6/29/2019,Williamsburg Apartment with Panoramic View/Rooftop,Williamsburg,Brooklyn,1.8,Entire home/apt,157,1,40.71692,-73.94132,3,25,225,1.8
54548626,Mia,24454114,6/21/2019,Walter’s place,Flushing,Queens,4.55,Private room,299,1,40.75499,-73.78902,1,68,90,4.55
141765510,Rebecca,24454304,9/1/2018,Cozy shared apartment close to Midtown!,Astoria,Queens,0.22,Shared room,0,1,40.76343,-73.92248,4,3,110,0.22
27532205,Nichole,24455779,7/6/2019,Chic & Cozy Brooklyn Apartment,Bushwick,Brooklyn,3.08,Private room,106,1,40.68994,-73.90526,1,8,65,3.08
112843970,Rhonda,24460450,6/4/2019,The Cozy Apartment; limited time offer 10 off.,Cypress Hills,Brooklyn,3.36,Entire home/apt,294,2,40.67765,-73.89327,3,48,125,3.36
28046572,Dier,24464665,7/16/2018,Spacious private bedroom with high ceilings,Bedford-Stuyvesant,Brooklyn,0.08,Private room,0,1,40.68869,-73.93449,20,1,35,0.08
81712936,Allie,24465831,5/24/2019,New Cozy Quite Studio with Huge Secluded Yard,Upper East Side,Manhattan,1.91,Entire home/apt,340,2,40.78028,-73.94769,3,26,150,1.91
42993745,Paul,24470373,1/2/2019,Large Bedroom Apartment with a Private Bathroom,Upper East Side,Manhattan,0.16,Entire home/apt,0,2,40.77515,-73.95299,4,1,299,0.16
24421834,Andrea,24471239,,Beautiful brownstone room,Crown Heights,Brooklyn,,Private room,0,1,40.67716,-73.93885,7,0,50,0
96810536,Chandtisse,24472398,6/24/2019,Sunny Apt/Park Slope Brooklyn 25 min. ride to city,Gowanus,Brooklyn,3.3,Private room,74,3,40.66623,-73.99267,2,49,60,3.3
37535886,Dana,24472562,6/5/2019,"Perfect home by Prospect Park ,Brooklyn",Flatbush,Brooklyn,2.48,Private room,17,1,40.65291,-73.95285,2,36,59,2.48
184853043,Shannon,24473230,7/2/2019,Beautifully designed + renovated 3 bedroom home,Kensington,Brooklyn,2.88,Entire home/apt,58,1,40.64655,-73.97252,2,31,250,2.88
3469364,Joe,24473606,5/23/2019,Perfect Sunny 1BR in the Treetops,NoHo,Manhattan,0.64,Entire home/apt,57,1,40.72547,-73.99284,10,1,185,0.64
66808561,Serdar,24474325,6/2/2019,25 min to midtown  Manhattan with 7 train.,Woodside,Queens,0.43,Private room,0,1,40.74579,-73.8997,2,6,60,0.43
173369078,Tina,24475318,7/7/2019,Wall Street Luxuriuos apartment Financial District,Financial District,Manhattan,1.01,Private room,338,1,40.70587,-74.0118,3,15,139,1.01
